code,name,open,close,high,low,settle,presettle,preclose,turnovervalue,volume,openinterest,date,pz,delivery_month,multiplier,ticksize,category,qualified,qualified_ma,qualified_ma_gt_0,group_num,next_c_chg,c_chg,adjusted_close,adjusted_open,adjusted_high,adjusted_low
PK110,PK110,10408.0,10650.0,10732.0,10404.0,10540.0,10332.0,10368.0,594740580.0,56427,21270,2021-02-22,PK,202110,5,2.0,PK,1,0.0,True,3,0,0,10650.0,10408.0,10732.0,10404.0
PK110,PK110,10700.0,10702.0,10966.0,10520.0,10836.0,10540.0,10650.0,988427412.0,91217,21664,2021-02-23,PK,202110,5,2.0,PK,1,1.0,True,3,0,0,10702.0,10700.0,10966.0,10520.0
PK110,PK110,10750.0,10710.0,10798.0,10564.0,10702.0,10836.0,10702.0,451645804.0,42202,20897,2021-02-24,PK,202110,5,2.0,PK,-1,0.0,True,3,0,0,10709.999999999998,10749.999999999998,10797.999999999998,10563.999999999998
