code,name,open,close,high,low,settle,presettle,preclose,turnovervalue,volume,openinterest,date,pz,delivery_month,multiplier,ticksize,category,qualified,qualified_ma,qualified_ma_gt_0,group_num,next_c_chg,c_chg,adjusted_close,adjusted_open,adjusted_high,adjusted_low
PP1409.DCE,聚丙烯1409,11218.0,11301.0,11323.0,11193.0,11281.0,11207.0,11202.0,14501564700.0,257092,119072,2014-07-04,PP,201409,5,1.0,PP,1,0.6551724137931034,True,1,0,0,11301.0,11218.0,11323.0,11193.0
PP1409.DCE,聚丙烯1409,11300.0,11316.0,11353.0,11205.0,11283.0,11281.0,11301.0,12371986300.0,219284,120958,2014-07-07,PP,201409,5,1.0,PP,1,0.6551724137931034,True,1,0,0,11316.0,11300.0,11353.0,11205.0
PP1409.DCE,聚丙烯1409,11310.0,11270.0,11325.0,11148.0,11239.0,11283.0,11316.0,12729347100.0,226510,122746,2014-07-08,PP,201409,5,1.0,PP,1,0.6781609195402298,True,1,0,0,11270.0,11310.0,11325.0,11148.0
PP1409.DCE,聚丙烯1409,11269.0,11154.0,11293.0,11025.0,11195.0,11239.0,11270.0,13350250200.0,238502,124176,2014-07-09,PP,201409,5,1.0,PP,1,0.7011494252873564,True,1,0,0,11154.000000000002,11269.000000000002,11293.000000000002,11025.000000000002
PP1409.DCE,聚丙烯1409,11120.0,11161.0,11195.0,11091.0,11144.0,11195.0,11154.0,6148795100.0,110346,123866,2014-07-10,PP,201409,5,1.0,PP,1,0.7241379310344828,True,1,0,0,11161.000000000002,11120.000000000002,11195.000000000002,11091.000000000002
PP1409.DCE,聚丙烯1409,11218.0,11199.0,11218.0,11126.0,11175.0,11144.0,11161.0,8596769000.0,153848,122914,2014-07-11,PP,201409,5,1.0,PP,1,0.7241379310344828,True,1,0,0,11199.000000000002,11218.000000000002,11218.000000000002,11126.000000000002
PP1409.DCE,聚丙烯1409,11137.0,11192.0,11214.0,11120.0,11173.0,11175.0,11199.0,7068817600.0,126526,118650,2014-07-14,PP,201409,5,1.0,PP,1,0.7471264367816092,True,1,0,0,11192.000000000002,11137.000000000002,11214.000000000002,11120.000000000002
PP1409.DCE,聚丙烯1409,11200.0,11188.0,11284.0,11168.0,11234.0,11173.0,11192.0,11836361300.0,210712,121526,2014-07-15,PP,201409,5,1.0,PP,1,0.7471264367816092,True,1,0,0,11188.000000000004,11200.000000000002,11284.000000000002,11168.000000000002
PP1409.DCE,聚丙烯1409,11150.0,11236.0,11240.0,11078.0,11153.0,11234.0,11188.0,11719012700.0,210146,128684,2014-07-16,PP,201409,5,1.0,PP,1,0.7471264367816092,True,1,0,0,11236.000000000004,11150.000000000002,11240.000000000002,11078.000000000002
PP1409.DCE,聚丙烯1409,11242.0,11108.0,11265.0,11108.0,11184.0,11153.0,11236.0,10735086200.0,191972,124314,2014-07-17,PP,201409,5,1.0,PP,1,0.7701149425287356,True,1,0,0,11108.000000000004,11242.000000000002,11265.000000000002,11108.000000000002
PP1409.DCE,聚丙烯1409,11120.0,11073.0,11127.0,10979.0,11047.0,11184.0,11108.0,13560942900.0,245500,101384,2014-07-18,PP,201409,5,1.0,PP,1,0.7931034482758621,True,1,0,0,11073.000000000004,11120.000000000002,11127.000000000002,10979.000000000002
PP1409.DCE,聚丙烯1409,11040.0,11081.0,11108.0,11016.0,11058.0,11047.0,11073.0,6926400300.0,125274,103230,2014-07-21,PP,201409,5,1.0,PP,1,0.8160919540229885,True,1,0,0,11081.000000000005,11040.000000000005,11108.000000000005,11016.000000000005
PP1409.DCE,聚丙烯1409,11101.0,11043.0,11127.0,11036.0,11068.0,11058.0,11081.0,6614300700.0,119520,103458,2014-07-22,PP,201409,5,1.0,PP,1,0.8390804597701149,True,1,0,0,11043.000000000005,11101.000000000005,11127.000000000005,11036.000000000005
PP1409.DCE,聚丙烯1409,11025.0,11150.0,11151.0,11020.0,11100.0,11068.0,11043.0,7722826700.0,139150,104548,2014-07-23,PP,201409,5,1.0,PP,1,0.8390804597701149,True,1,0,0,11150.000000000005,11025.000000000005,11151.000000000005,11020.000000000005
PP1409.DCE,聚丙烯1409,11163.0,11128.0,11188.0,11124.0,11153.0,11100.0,11150.0,5379987200.0,96470,102078,2014-07-24,PP,201409,5,1.0,PP,1,0.8620689655172413,True,1,0,0,11128.000000000005,11163.000000000005,11188.000000000005,11124.000000000005
PP1409.DCE,聚丙烯1409,11130.0,11248.0,11248.0,11108.0,11177.0,11153.0,11128.0,7393734800.0,132294,104492,2014-07-25,PP,201409,5,1.0,PP,1,0.8850574712643678,True,1,0,0,11248.000000000004,11130.000000000002,11248.000000000002,11108.000000000002
PP1409.DCE,聚丙烯1409,11225.0,11286.0,11302.0,11215.0,11266.0,11177.0,11248.0,6025833000.0,106968,103238,2014-07-28,PP,201409,5,1.0,PP,1,0.9080459770114943,True,1,1,0,11286.000000000004,11225.000000000002,11302.000000000002,11215.000000000002
